-40.0481413,-2.8398794
-40.0440594,-2.8413463
-40.0419523,-2.8400647
-40.0388999,-2.8416455
-40.0289005,-2.8414134
-40.0228568,-2.8440591
-40.0178082,-2.8379533
-40.0223366,-2.8361538
-40.0275084,-2.8360909
-40.0250108,-2.8344641
-40.0218921,-2.8349982
-39.9769729,-2.8552262
-39.9780859,-2.8519187
-39.9817018,-2.8503996
-39.9867279,-2.8455256
-39.9995353,-2.8433670
-39.9988403,-2.8413648
-39.9961471,-2.8409378
-39.9935024,-2.8425670
-39.9877008,-2.8424895
-39.9528932,-2.8611902
-39.9519827,-2.8614172
-39.9536748,-2.8598826
-39.9521209,-2.8597763
-39.9529821,-2.8584424
-39.9674273,-2.8505101
-39.9693699,-2.8490679
-39.9679505,-2.8488579
-39.9434907,-2.8604677
-39.9543347,-2.8907777
-39.9535505,-2.8969286
-39.9587555,-2.8986210
-39.9633644,-2.9213861
-39.9687182,-2.9358678
-39.9743725,-3.0016357
-39.9812554,-3.0111088
-39.9834492,-3.0174846
-39.9814778,-3.0257564
-39.9819748,-3.0338169
-39.9727048,-3.0620883
-39.9727588,-3.0728446
-39.9891162,-3.0915725
-39.9926152,-3.1044551
-39.9903989,-3.1149739
-39.9948096,-3.1351825
-39.9913683,-3.1443065
-39.9897463,-3.1613613
-39.9834559,-3.1615112
-39.9859353,-3.1720990
-39.9859352,-3.1720990
-39.9834558,-3.1615112
-39.9897463,-3.1613612
-39.9913682,-3.1443065
-39.9948095,-3.1351825
-39.9903988,-3.1149739
-39.9926151,-3.1044551
-39.9891161,-3.0915725
-39.9727587,-3.0728447
-39.9727047,-3.0620883
-39.9819747,-3.0338169
-39.9814777,-3.0257564
-39.9834491,-3.0174846
-39.9812553,-3.0111089
-39.9743724,-3.0016357
-39.9687181,-2.9358679
-39.9633643,-2.9213862
-39.9587554,-2.8986210
-39.9535504,-2.8969287
-39.9543346,-2.8907777
-39.9426743,-2.8581887
-39.9306183,-2.8687455
-39.9142010,-2.8788545
-39.9095585,-2.8753393
-39.9049270,-2.8759779
-39.8970040,-2.8845113
-39.8922831,-2.8822424
-39.8809221,-2.8879670
-39.8537517,-2.9053222
-39.8531399,-2.9073866
-39.8504789,-2.9073971
-39.8324550,-2.9241569
-39.8315566,-2.9233562
-39.8285733,-2.9246532
-39.8149785,-2.9331196
-39.8039754,-2.9437043
-39.7948143,-2.9495320
-39.7905271,-2.9492409
-39.7741388,-2.9559436
-39.7557557,-2.9701615
-39.7491135,-2.9793323
-39.7416148,-2.9857383
-39.7394743,-2.9844579
-39.7247264,-2.9949439
-39.7198210,-2.9961543
-39.7069282,-3.0049326
-39.7082546,-3.0145152
-39.7103551,-3.0168189
-39.8669993,-3.1222641
-39.8681651,-3.1242603
-39.8681651,-3.1242603
-39.8643939,-3.1302848
-39.8641007,-3.1381628
-39.8659771,-3.1560656
-39.8701490,-3.1634544
-39.8682272,-3.1658530
-39.8696949,-3.1716289
-39.8730882,-3.1748590
-39.8746430,-3.1801115
-39.8785657,-3.1807869
-39.8810336,-3.1852092
-39.8800863,-3.1878471
-39.8836716,-3.1881311
-39.8949434,-3.1952965
-39.9041716,-3.2061455
-39.9017036,-3.2153315
-39.8931653,-3.2195649
-39.8906502,-3.2259751
-39.8962259,-3.2328521
-39.8960864,-3.2373223
-39.8933950,-3.2392344
-39.8923975,-3.2423280
-39.8945594,-3.2434361
-39.8989809,-3.2546436
-39.9046469,-3.2611997
-39.9040088,-3.2662742
-39.9064209,-3.2680733
-39.9073573,-3.2737785
-39.9271179,-3.2662124
-39.9440637,-3.2456852
-39.9666726,-3.2395152
-39.9715005,-3.2340384
-39.9774503,-3.2325486
-39.9895635,-3.2170361
-39.9970788,-3.1986131
-39.9970789,-3.1986131
-39.9895636,-3.2170362
-39.9774504,-3.2325487
-39.9715006,-3.2340385
-39.9666726,-3.2395153
-39.9440638,-3.2456853
-39.9271180,-3.2662125
-39.9089152,-3.2741449
-39.9111169,-3.2771271
-39.9090045,-3.2799931
-39.9087138,-3.2832746
-39.9104169,-3.2841126
-39.9104201,-3.2862791
-39.9152018,-3.2884384
-39.9169071,-3.2915123
-39.9227292,-3.2941601
-39.9247741,-3.3019819
-39.9272876,-3.3044781
-39.9275443,-3.3115344
-39.9295468,-3.3140807
-39.9320312,-3.3137824
-39.9353962,-3.3161352
-39.9998403,-3.2247185
-40.0737727,-3.1238486
-40.0837873,-3.1162164
-40.0828099,-3.0848498
-40.0890602,-3.0733465
-40.1120601,-3.0547532
-40.1220453,-3.0349843
-40.1413410,-3.0383678
-40.1476728,-3.0421013
-40.1503440,-3.0406340
-40.1511994,-3.0370511
-40.1556232,-3.0324565
-40.1582832,-3.0207198
-40.1556754,-3.0075012
-40.1570655,-2.9941591
-40.1612001,-2.9902946
-40.1649534,-2.9939443
-40.1685430,-2.9922390
-40.1673115,-2.9853269
-40.1607601,-2.9813451
-40.1606227,-2.9780026
-40.1693413,-2.9771077
-40.1692108,-2.9733611
-40.1630891,-2.9708100
-40.1650084,-2.9691384
-40.1729285,-2.9673556
-40.1754549,-2.9575051
-40.1697816,-2.9397590
-40.1705924,-2.9321319
-40.1648917,-2.9239501
-40.1668170,-2.9175078
-40.1646617,-2.9164969
-40.1616427,-2.9178051
-40.1506228,-2.9062152
-40.1504488,-2.9000090
-40.1480951,-2.8968626
-40.1487741,-2.8908389
-40.1523987,-2.8833714
-40.2000159,-2.8751258
-40.2337621,-2.8713575
-40.2732235,-2.8699485
-40.2735209,-2.8793555
-40.2821769,-2.8784709
-40.3245126,-2.8608452
-40.3289821,-2.8647317
-40.3313705,-2.8650849
-40.3381731,-2.8641371
-40.3427557,-2.8661057
-40.3495951,-2.8642772
-40.3625401,-2.8657380
-40.3722590,-2.8102773
-40.3342584,-2.8056053
-40.3173394,-2.8057093
-40.2893410,-2.8101989
-40.2616780,-2.8113503
-40.2602601,-2.8094951
-40.2562821,-2.8089404
-40.2368764,-2.8135543
-40.2183243,-2.8146681
-40.2162062,-2.8166998
-40.2078729,-2.8149941
-40.2055894,-2.8164090
-40.2016632,-2.8163329
-40.1999806,-2.8144372
-40.1877060,-2.8158322
-40.1896228,-2.8135695
-40.1887484,-2.8129136
-40.1670605,-2.8273423
-40.1599293,-2.8338317
-40.1579259,-2.8345113
-40.1564556,-2.8332991
-40.1478722,-2.8395067
-40.1403432,-2.8381279
-40.1363397,-2.8343374
-40.1320598,-2.8342083
-40.1328739,-2.8287092
-40.1310410,-2.8269843
-40.1261778,-2.8274793
-40.1265666,-2.8258260
-40.1253166,-2.8250628
-40.1265347,-2.8247519
-40.1368969,-2.8262802
-40.1347270,-2.8249002
-40.1249272,-2.8237933
-40.1159223,-2.8276864
-40.1087074,-2.8255562
-40.1002297,-2.8266782
-40.0866453,-2.8313155
-40.0794499,-2.8348317
-40.0776482,-2.8366112
-40.0791204,-2.8383229
-40.0767592,-2.8409057
-40.0705102,-2.8399688
-40.0673730,-2.8417228
-40.0666981,-2.8399072
-40.0612860,-2.8374721
-40.0490977,-2.8375755
-40.0481413,-2.8398794
